from,to,airline,start_time,end_time,period,type
台北,金边,CI861,7:30,9:50,256,B738
台北,金边,BR265,9:10,11:35,1234567,MD90
台北,新加坡,BR225,7:40,12:00,1234567,B773
台北,新加坡,CI753,8:35,13:15,1234567,A343
台北,新加坡,TR2995,13:50,18:35,246,A320
台北,新加坡,SQ877,14:25,18:50,1234567,A333
台北,新加坡,CI751,16:05,20:45,1234567,A333
台北,新加坡,3K724,16:10,20:40,1234567,A320
台北,新加坡,SQ879,17:45,22:10,1234567,A333
台北,新加坡,GE887,19:20,23:45,1234567,A320
台北,新加坡,3K722,19:55,0:25,1234567,A320
台北,新加坡,TR2993,21:05,0:50,1234567,A320
台北,澳门,NX605,8:00,9:50,1234567,A319
台北,澳门,GE351,8:10,9:45,1234567,A321
台北,澳门,BR807,9:00,10:45,567,MD90
台北,澳门,NX619,9:25,11:05,1234567,A319
台北,澳门,BR801,10:00,11:50,1234567,B744
台北,澳门,GE371,13:30,15:10,1234567,A321
台北,澳门,NX609,14:40,16:25,1234567,A319
台北,澳门,BR817,14:45,16:35,1234567,A330
台北,澳门,BR805,16:20,18:05,1234567,B773
台北,澳门,GE355,18:25,20:10,1234567,A321
台北,澳门,NX615,20:05,21:45,1234567,A319
台北,福冈,BR2106,8:10,11:20,1234567,A330
台北,福冈,CI116,12:00,15:10,1234567,A333
台北,福冈,CI110,17:25,20:35,1234567,A333
台北,福冈,CX510,17:40,20:50,1234567,A330
台北,新德里,CI181,7:20,11:30,4,A333
台北,新德里,CI071,8:15,12:20,26,A333
台北,罗马,CI071,8:15,,26,A333
台北,成都,CI551,8:25,12:00,27,A333
台北,成都,BR765,14:45,18:15,15,A330
台北,成都,3U8978,17:45,20:30,1357,A320
台北,成都,CA418,18:40,22:05,2467,A321
台北,南京,AE987,8:30,10:20,246,B744
台北,南京,FM806,13:30,14:55,4,B738
台北,南京,B7126,17:20,19:20,135,B744
台北,东京,BR192,7:45,11:45,1234567,A330
台北,东京,JL030,8:45,12:45,1234567,B767
台北,东京,BR2198,8:50,13:15,1234567,A320
台北,东京,CI100,8:55,13:05,123467,A333
台北,东京,CI220,9:00,12:55,1234567,A333
台北,东京,DL276,9:15,13:30,1234567,B744
台北,东京,JL802,10:00,14:20,1234567,B767
台北,东京,NH1186,13:30,17:45,1234567,B763
台北,东京,CI108,14:30,18:45,1234567,B744
台北,东京,BR196,14:50,19:10,1234567,A330
台北,东京,JL032,15:30,19:30,1234567,B767
台北,东京,BR190,16:00,19:55,1234567,A330
台北,东京,CI106,16:35,20:40,1234567,A333
台北,东京,NH1188,16:45,21:00,1234567,B763
台北,东京,CI222,18:15,21:55,1234567,A333
台北,鹿儿岛,CI118,8:45,12:00,247,B738
台北,厦门,AE991,8:45,10:30,1234567,A333
台北,厦门,B7511,10:30,11:55,35,MD90
台北,厦门,MF888,11:25,13:00,1234567,B738
台北,厦门,MF822,19:45,21:25,23457,B738
台北,吉隆坡,CI721,8:50,13:30,1234567,B744
台北,吉隆坡,BR227,9:40,14:15,1346,B773
台北,吉隆坡,MH367,15:05,19:55,1234567,B738
台北,吉隆坡,D7373,15:45,20:35,1234567,A330
台北,伦敦,BR069,7:10,17:30,1,B773
台北,上海,GE332/8,7:15,8:55,12357,A321
台北,上海,CI501,9:05,10:50,1234567,B744
台北,上海,BR712/02,10:10,12:05,1234567,B747
台北,上海,FM852,11:30,13:10,257,B738
台北,上海,FM802,12:00,13:40,1234567,B738
台北,上海,CI201,12:30,14:15,123467,A333
台北,上海,CZ3096,12:45,14:20,134567,A321
台北,上海,BR772,14:15,15:55,134567,A330
台北,上海,CA198,15:00,16:50,2456,B738
台北,上海,MU5008,15:05,16:40,1234567,A333
台北,上海,BR722,16:30,18:20,125,B747
台北,上海,CI503,16:50,18:35,357,B744
台北,上海,MU5098,17:15,19:20,1234567,A321
台北,上海,CA196,17:35,19:40,1234567,A340
台北,上海,MU5006,18:40,20:20,1356,A330
台北,上海,GE304,20:00,21:30,4,A321
台北,青岛,B7102,9:05,11:35,25,A330
台北,青岛,CI531,9:30,11:55,36,A333
台北,青岛,MU2042,12:55,15:00,4,A320
台北,青岛,SC4086,16:45,19:10,257,B738
台北,巴厘岛,CI771,9:15,14:20,1234567,A333
台北,巴厘岛,BR255,10:00,15:20,23567,A330
台北,底特律,DL276,9:15,,1234567,B744
台北,札幌,CI130,8:40,13:30,1234567,A333
台北,旧金山,BR018,19:30,15:30,1234567,B773
台北,旧金山,CI004,23:20,19:20,1234567,B744
台北,旧金山,BR028,23:30,19:30,357,B773
台北,西安,B7132,9:05,12:55,26,A330
台北,西安,MU2038,13:00,16:35,36,A320
台北,西安,CI561,13:10,16:55,15,A333
台北,西安,HU7980,13:40,17:50,25,B738
台北,宁波,MU2010,11:15,12:20,1234567,A320
台北,宁波,AE989,15:45,17:20,1346,A333
台北,福州,GE3142,8:15,9:45,15,MD90
台北,福州,MF880,11:25,12:50,1234567,B738
台北,福州,GE3142,13:00,15:00,57,A321
台北,福州,MF884,19:45,21:05,1346,B738
台北,无锡,MU2962,11:20,13:00,6,A320
台北,无锡,ZH9022,11:40,13:15,123457,B738
台北,无锡,MU2932,17:00,18:50,1234567,A320
台北,太原,FE101,11:00,14:00,136,MD83
台北,太原,MU5012,12:20,15:15,247,B737
台北,长春,CZ3052,12:20,15:40,246,A321
台北,杭州,GE312,8:15,9:50,2467,A321
台北,杭州,MF886,12:00,13:30,5,B738
台北,杭州,CA150,12:20,14:10,1234567,A320
台北,杭州,BR758,18:15,20:05,12467,B744
台北,釜山,GE706,13:35,16:35,12457,A320
台北,广州,BR707,10:00,11:55,157,B773
台北,广州,HU7982,13:10,15:00,357,B738
台北,广州,CI521,13:55,15:50,12456,B744
台北,广州,CZ3098,14:30,16:35,1234567,A321
台北,檀香山,CI018,14:30,,1234567,B744
台北,盐城,B7130,14:40,16:55,2,MD90
台北,沈阳,B7110,10:30,13:35,356,MD90
台北,沈阳,AE975,14:35,17:40,26,A333
台北,沈阳,ZH9026,17:20,20:10,357,A320
台北,沈阳,CZ3012,19:05,21:55,146,A321
台北,贵阳,FE125,16:00,18:40,27,MD83
台北,贵阳,CZ3022,19:50,22:15,1356,B738
台北,深圳,ZH9088,12:30,13:55,7,B738
台北,深圳,CI527,14:55,16:40,13457,B744
台北,深圳,B7187,16:05,18:00,12457,B744
台北,深圳,ZH9096,17:35,19:15,1234567,B738
台北,深圳,B7185,18:00,19:55,1,B744
台北,深圳,CZ3088,18:25,19:55,134567,A321
台北,大连,CI535,14:20,17:25,5,A333
台北,大连,B7106,16:35,19:20,25,A330
台北,大连,CZ3014,18:45,21:20,37,A319
台北,大连,HU7946,20:00,22:30,6,B738
台北,济南,SC4098,11:55,14:25,1347,B738
台北,济南,BR762,17:15,20:05,2457,MD90
台北,济州岛,GE866,18:30,21:20,2356,A320
台北,洛杉矶,CI006,16:40,13:25,13467,B744
台北,洛杉矶,BR012,18:40,14:05,1234567,B773
台北,洛杉矶,CI008,23:40,20:25,1234567,B744
台北,洛杉矶,BR016,23:55,19:15,1234567,B773
台北,海口,CI523,15:30,17:55,135,B738
台北,海口,BR719,16:55,19:45,14,MD90
台北,海口,HU7948,18:50,21:10,2467,B738
台北,重庆,B7193,8:15,11:45,14,MD90
台北,重庆,GE320,10:30,14:00,46,A321
台北,重庆,CA410,19:20,22:30,23567,B738
台北,重庆,3U8980,22:20,1:05,1246,A320
台北,烟台,SC4078,19:50,22:20,23456,B738
台北,西雅图,BR026,23:00,18:40,23567,B747
台北,阿姆斯特丹,KL808,23:10,6:10,1234567,B772
台北,关岛,BR020,22:45,4:40,26,A333
台北,关岛,CI026,23:10,5:05,26,A333
台北,昆明,B7191,11:45,15:00,4,MD90
台北,昆明,MU2028,20:30,23:50,247,A320
台北,昆明,3U8958,20:50,23:40,135,A320
台北,南宁,FE105,15:00,17:20,7,MD83
台北,南宁,CZ3046,21:10,23:50,246,B738
台北,维也纳,CI063,23:10,6:30,246,A343
台北,法兰克福,CI061,23:15,6:50,24567,A343
台北,温哥华,CI032,23:30,19:25,23457,A343
台北,温哥华,BR010,23:30,19:15,357,B773
台北,悉尼,CI051,23:55,12:05,2357,A333
台北,天津,GE3182,13:00,16:00,14,A321
台北,天津,CA188,18:45,21:55,57,B738
台北,桂林,CZ3020,19:55,21:55,13457,B738
台北,暹粒,K9109,7:00,9:20,1234567,B733
台北,小松,BR158,14:10,18:00,1356,MD90
台北,多伦多,BR036,18:40,20:40,146,B773
台北,宫崎,CI114,14:00,17:00,36,B738
台北,武汉,GE3162,13:00,15:35,36,A321
台北,武汉,CI541,15:20,18:00,36,A333
台北,武汉,MU2088,17:50,20:20,14,B738
台北,武汉,CZ3016,17:55,20:30,5,B738
台北,仰光,CI951,7:15,10:10,135,B738
台北,合肥,MU2050,12:10,14:10,135,A320
台北,合肥,GE316,13:00,16:00,2,A321
台北,槟城,CI731,12:05,16:35,1347,B738
台北,仙台,BR118,10:05,14:15,47,A330
台北,沙巴,MH069,8:00,11:30,1234567,B734
台北,奥克兰,CI053,23:50,18:15,146,A333
台北,普吉岛,CI847,20:30,23:55,37,B738
台北,冲绳,CI120,8:15,10:45,1234567,B738
台北,冲绳,CI122,16:15,18:35,1234567,A343
台北,石家庄,FE121,16:00,19:20,136,MD83
台北,石家庄,MU5096,19:20,22:35,47,B737
台北,哈尔滨,BR768,10:30,13:55,147,A330
台北,哈尔滨,CZ3010,12:30,16:00,135,A320
台北,黄山,BR770,18:20,20:20,367,MD90
台北,清迈,CI851,19:20,22:40,15,B738
台北,广岛,CI112,16:55,20:15,1234567,B738
台北,布里斯班,QF330,22:30,9:10,35,A330
台北,布里斯班,CI053,23:50,10:25,146,A333
台北,纽约,CI020,8:00,13:00,136,B744
台北,纽约,BR032,18:50,21:30,1346,B772
台北,巴黎,BR087,23:50,7:45,357,B773
太原,澳门,NX017,16:10,19:10,1356,A319
太原,台北,MU5011,8:30,11:30,247,B737
太原,台北,FE102,16:15,19:45,136,MD83
太原,香港,MU5089,9:00,11:50,15,B738
天津,香港,CA103,8:35,11:50,1234567,B738
天津,香港,GS6685,12:25,15:45,1234567,E90
天津,台中,CA141,8:30,11:40,2,B738
天津,首尔,CA171,9:00,11:45,1234567,B738
天津,首尔,KE806,11:10,14:00,1234567,B737
天津,首尔,OZ328,12:40,15:20,1234567,A320
天津,名古屋,JL840,14:00,17:45,1234567,B738
天津,台北,BR729,13:50,16:45,37,B747
天津,台北,CA187,14:35,17:45,57,B738
天津,台北,GE3181,17:00,20:30,14,A321
天津,吉隆坡,D7313,15:50,22:15,13567,A330
天津,高雄,BR789,14:00,17:20,5,MD90
无锡,台北,MU2961,8:30,10:20,6,A320
无锡,台北,ZH9021,9:00,10:40,1234567,B738
无锡,台北,MU2931,14:00,16:10,1234567,A320
无锡,曼谷,MU2963,22:20,1:20,146,A320
无锡,大阪,ZH9081,8:50,11:55,256,B738
无锡,东京,ZH9055,9:20,12:55,147,B738
无锡,香港,MU2901,8:10,10:30,1234567,A320
无锡,澳门,ZH9795,8:55,11:00,1357,B738
威海,首尔,LJ104,9:55,12:05,347,B738
威海,首尔,OZ310,10:10,12:20,1234567,A320
威海,首尔,MU2017,11:00,13:00,1234567,A320
威海,首尔,LJ104,15:55,18:05,1256,B738
威海,釜山,OZ344,16:50,19:20,1357,A320
乌鲁木齐,首尔,KE884,1:00,6:40,237,B738
乌鲁木齐,杜尚别,CZ6019,23:55,23:30,36,B757
乌鲁木齐,奥什,CZ6033,8:05,8:15,26,B737
乌鲁木齐,阿斯塔纳,KC288,12:40,13:20,26,A320
乌鲁木齐,新西伯利亚,S7854,14:50,16:10,246,A320
乌鲁木齐,新西伯利亚,CZ6003,18:15,19:15,15,B737
乌鲁木齐,巴库,CZ6023,20:40,22:30,15,B737
乌鲁木齐,比什凯克,CZ6005,8:05,8:10,1357,B737
乌鲁木齐,比什凯克,KR720,15:15,15:05,4,A320
乌鲁木齐,比什凯克,QH478,17:45,17:55,26,B735
乌鲁木齐,阿拉木图,KC988,0:35,0:30,146,A321
乌鲁木齐,阿拉木图,CZ6011,19:35,18:55,1234567,B737
乌鲁木齐,伊斯坦布尔,CZ679,22:20,0:20,257,B757
乌鲁木齐,阿什哈巴德,CZ6015,22:35,23:15,246,B737
乌鲁木齐,喀布尔,FG332,11:30,11:00,14,A310
乌鲁木齐,莫斯科,CZ6001,19:45,21:10,1357,B757
乌鲁木齐,伊斯兰堡,CZ6007,9:20,8:50,357,B757
乌鲁木齐,第比利斯,CZ6039,19:20,21:10,26,B737
乌鲁木齐,胡占德,CZ6031,23:55,23:30,2,B737
乌鲁木齐,德黑兰,CZ6025/35,20:15,21:45,1234567,B737
温州,台北,AE957,13:10,14:30,47,E190
温州,台北,CA835,12:00,13:00,,A319
温州,香港,MU5027,12:10,14:00,1234567,B737
厦门,香港,KA617,7:45,9:00,1234567,A320
厦门,香港,MF381,10:10,11:20,1234567,B738
厦门,香港,KA619,12:10,13:35,1234567,A321
厦门,香港,KA603,15:05,16:25,1234567,A320
厦门,香港,CZ853,18:45,19:45,1234567,B738
厦门,澳门,MF889,10:45,12:05,1356,B737
厦门,澳门,MF895,10:50,12:05,357,B737
厦门,澳门,NX131,19:25,20:40,1234567,A319
厦门,曼谷,TG611,16:05,18:25,2467,A333
厦门,东京,NH936,14:10,19:15,1234567,B737
厦门,高雄,GE3665,9:30,11:00,25,A321
厦门,高雄,AE968,10:05,11:40,146,E90
厦门,高雄,MF863,17:00,18:20,3,B738
厦门,阿姆斯特丹,KL884,12:10,18:40,135,B772
厦门,台中,GE383,14:45,16:30,25,A321
厦门,台中,MF877,17:00,18:25,6,B738
厦门,台中,B7518,19:05,20:50,4,MD90
厦门,吉隆坡,MF857,11:45,15:50,1356,B738
厦门,吉隆坡,MH391,14:55,19:05,246,A330
厦门,台北,MF887,8:45,10:25,1234567,B738
厦门,台北,AE992,11:40,13:30,1234567,MD90
厦门,台北,B7512,12:50,14:35,3,MD90
厦门,台北,MF881,17:15,18:45,23457,B738
厦门,台北,B7512,19:35,21:20,35,MD90
厦门,新加坡,MF851,11:00,15:15,1234567,B738
厦门,新加坡,MI921,13:10,17:35,124567,A320
厦门,新加坡,CA957,17:45,22:00,1234567,B738
厦门,新加坡,MF855,18:00,22:10,1234567,B738
厦门,首尔,KE888,13:30,17:30,1246,B738
厦门,首尔,MF871,16:20,19:55,357,B738
厦门,马尼拉,PR335,11:00,13:35,146,A320
厦门,马尼拉,PR331,17:25,20:00,2357,A320
厦门,马尼拉,CZ377,20:20,22:30,1234567,A321
厦门,雅加达,CA977,19:10,23:40,257,B738
西安,首尔,KE808,11:40,15:25,12356,B738
西安,名古屋,MU291,8:00,15:00,123567,A333
西安,新加坡,MU5093,18:35,1:55,1234567,A320
西安,香港,MU203,11:10,13:35,1234567,A320
西安,香港,KA947,15:45,18:35,1234567,A320
西安,香港,UO569,21:20,23:40,135,B738
西安,大阪,CZ641,8:45,15:10,1234567,A321
西安,台北,MU2037,8:50,12:00,36,A320
西安,台北,HU7979,8:55,12:40,25,B738
西安,台北,B7131,14:00,17:45,26,A330
西安,台北,CI562,18:10,21:45,15,A333
徐州,香港,FM865,10:30,13:10,357,B738
徐州,台北,FM859,10:20,12:35,1346,B738
徐州,台北,GE317,18:50,21:10,257,A320
盐城,台北,AE952,17:10,19:30,47,B738
郑州,台北,CZ3023,8:20,10:50,1357,B738
郑州,台北,BR709,12:20,15:00,25,A330
郑州,台北,AE994,17:00,19:45,134,A333
郑州,新加坡,MF851,8:00,15:15,1234567,B738
郑州,曼谷,CZ3079,22:30,1:20,2,B738
郑州,台中,AE964,19:05,21:50,6,E90
郑州,吉隆坡,MU539,17:30,0:50,1234567,A320
郑州,首尔,KE810,10:50,14:00,1246,B738
郑州,香港,CZ3073,8:30,11:00,1234567,B733
